TransactionID,ProductID,CustomerID,SaleDate,Quantity,UnitPrice,Region,SalesChannel
3898,P005,C120,2024-08-31,43,100.5,Asia,Partner
3899,P010,C112,2024-09-01,6,100.5,Europe,Retail Store
3900,P008,C106,2024-09-01,37,50.25,Asia,Partner
3901,P018,C115,2024-09-03,66,250.0,Asia,Retail Store
3902,P009,C103,2024-09-03,74,250.0,Europe,Partner
3903,P001,C118,2024-09-03,81,100.5,Asia,Retail Store
3904,P003,C119,2024-09-04,97,50.25,North America,Retail Store
3905,P015,C102,2024-09-04,59,100.5,Asia,Online
3906,P012,C117,2024-09-04,95,100.5,North America,Partner
3907,P003,C106,2024-09-04,64,50.25,Asia,Partner
3908,P005,C104,2024-09-04,75,100.5,Europe,Retail Store
3909,P012,C111,2024-09-04,41,100.5,North America,Retail Store
3910,P019,C117,2024-09-04,100,100.5,North America,Partner
3911,P016,C103,2024-09-05,17,50.25,Asia,Retail Store
3912,P007,C106,2024-09-05,66,100.5,North America,Partner
3913,P016,C102,2024-09-05,79,50.25,North America,Retail Store
3914,P004,C116,2024-09-06,88,250.0,Asia,Partner
3915,P015,C111,2024-09-07,4,100.5,Asia,Retail Store
3916,P015,C110,2024-09-07,79,100.5,Asia,Partner
3917,P017,C109,2024-09-07,67,250.0,Asia,Retail Store
3918,P002,C101,2024-09-07,2,250.0,North America,Retail Store
3919,P002,C118,2024-09-08,94,250.0,North America,Retail Store
3920,P003,C104,2024-09-08,87,50.25,Asia,Partner
3921,P014,C109,2024-09-08,70,250.0,North America,Online
3922,P009,C114,2024-09-09,83,250.0,North America,Online
3923,P002,C112,2024-09-10,83,250.0,Asia,Online
3924,P001,C105,2024-09-10,44,100.5,North America,Retail Store
3925,P014,C118,2024-09-10,67,250.0,Asia,Partner
3926,P015,C120,2024-09-12,9,100.5,Europe,Online
3927,P003,C104,2024-09-12,48,50.25,North America,Partner
3928,P012,C120,2024-09-12,66,100.5,Asia,Partner
3929,P020,C118,2024-09-12,97,50.25,Asia,Partner
3930,P002,C108,2024-09-15,69,250.0,Asia,Retail Store
3931,P009,C106,2024-09-15,86,250.0,Europe,Partner
3932,P002,C101,2024-09-15,84,250.0,Asia,Partner
3933,P011,C120,2024-09-16,45,250.0,North America,Online
3934,P006,C118,2024-09-17,42,250.0,Asia,Retail Store
3935,P009,C118,2024-09-17,56,250.0,Europe,Retail Store
3936,P014,C110,2024-09-17,49,250.0,Europe,Partner
3937,P008,C109,2024-09-17,55,50.25,North America,Retail Store
3938,P004,C113,2024-09-17,76,250.0,Europe,Partner
3939,P018,C113,2024-09-18,73,250.0,Asia,Retail Store
3940,P019,C119,2024-09-18,52,100.5,North America,Retail Store
3941,P002,C103,2024-09-19,52,250.0,North America,Partner
3942,P012,C115,2024-09-19,67,100.5,Asia,Partner
3943,P011,C108,2024-09-21,77,250.0,North America,Online
3944,P004,C101,2024-09-21,88,250.0,Asia,Partner
3945,P002,C101,2024-09-22,34,250.0,Asia,Online
3946,P012,C101,2024-09-22,70,100.5,North America,Online
3947,P006,C114,2024-09-23,18,250.0,North America,Online
3948,P017,C120,2024-09-24,72,250.0,Asia,Retail Store
3949,P019,C116,2024-09-24,60,100.5,North America,Retail Store
3950,P005,C104,2024-09-24,72,100.5,Asia,Online
3951,P007,C108,2024-09-24,38,100.5,Asia,Partner
3952,P019,C111,2024-09-26,2,100.5,North America,Retail Store
3953,P006,C102,2024-09-26,100,250.0,Europe,Retail Store
3954,P018,C113,2024-09-26,22,250.0,North America,Retail Store
3955,P008,C113,2024-09-27,6,50.25,Europe,Online
3956,P019,C110,2024-09-27,12,100.5,Europe,Retail Store
3957,P020,C108,2024-09-28,75,50.25,Europe,Partner
3958,P006,C109,2024-09-29,13,250.0,North America,Retail Store
3959,P006,C107,2024-09-30,53,250.0,North America,Online
3960,P003,C106,2024-10-01,11,50.25,Asia,Online
3961,P002,C116,2024-10-01,18,250.0,North America,Retail Store
3962,P019,C116,2024-10-01,88,100.5,Europe,Partner
3963,P013,C107,2024-10-01,88,50.25,North America,Retail Store
3964,P011,C111,2024-10-02,28,250.0,North America,Partner
3965,P004,C108,2024-10-02,59,250.0,Europe,Online
3966,P019,C119,2024-10-02,83,100.5,North America,Retail Store
3967,P006,C117,2024-10-03,82,250.0,North America,Partner
3968,P013,C106,2024-10-04,77,50.25,Asia,Online
3969,P009,C107,2024-10-05,89,250.0,North America,Online
3970,P018,C114,2024-10-05,96,250.0,Europe,Retail Store
3971,P013,C103,2024-10-05,8,50.25,Europe,Retail Store
3972,P017,C102,2024-10-05,4,250.0,North America,Retail Store
3973,P011,C104,2024-10-06,64,250.0,Asia,Partner
3974,P013,C115,2024-10-06,50,50.25,North America,Partner
3975,P006,C113,2024-10-06,30,250.0,North America,Retail Store
3976,P012,C107,2024-10-06,100,100.5,North America,Partner
3977,P015,C110,2024-10-06,64,100.5,North America,Retail Store
3978,P002,C107,2024-10-07,36,250.0,Asia,Partner
3979,P011,C110,2024-10-07,85,250.0,North America,Partner
3980,P008,C103,2024-10-07,2,50.25,Europe,Retail Store
3981,P012,C112,2024-10-08,39,100.5,Asia,Retail Store
3982,P020,C110,2024-10-09,10,50.25,Asia,Retail Store
3983,P015,C118,2024-10-09,4,100.5,Europe,Retail Store
3984,P012,C113,2024-10-09,41,100.5,Asia,Retail Store
3985,P006,C105,2024-10-09,40,250.0,North America,Retail Store
3986,P012,C101,2024-10-10,64,100.5,North America,Retail Store
3987,P016,C107,2024-10-10,22,50.25,Europe,Retail Store
3988,P005,C104,2024-10-11,48,100.5,Asia,Partner
3989,P013,C105,2024-10-11,74,50.25,Asia,Retail Store
3990,P016,C108,2024-10-11,78,50.25,North America,Online
3991,P009,C105,2024-10-11,23,250.0,Europe,Retail Store
3992,P015,C104,2024-10-12,45,100.5,North America,Online
3993,P014,C114,2024-10-12,65,250.0,Europe,Online
3994,P005,C104,2024-10-12,50,100.5,Europe,Retail Store
3995,P016,C113,2024-10-12,7,50.25,Asia,Retail Store
3996,P020,C116,2024-10-13,18,50.25,Asia,Partner
3997,P013,C119,2024-10-13,79,50.25,Asia,Online
3998,P009,C105,2024-10-13,87,250.0,Asia,Partner
3999,P004,C103,2024-10-13,60,250.0,Asia,Retail Store
4000,P015,C108,2024-10-14,88,100.5,North America,Online
4001,P004,C114,2024-10-14,99,250.0,North America,Partner
4002,P016,C102,2024-10-15,64,50.25,North America,Partner
4003,P003,C111,2024-10-15,44,50.25,North America,Partner
4004,P018,C110,2024-10-16,84,250.0,Asia,Retail Store
4005,P006,C113,2024-10-16,37,250.0,North America,Partner
4006,P007,C119,2024-10-16,1,100.5,Europe,Retail Store
4007,P015,C107,2024-10-16,55,100.5,North America,Partner
4008,P016,C112,2024-10-17,90,50.25,North America,Online
4009,P005,C108,2024-10-17,17,100.5,Asia,Retail Store
4010,P011,C109,2024-10-17,51,250.0,North America,Retail Store
4011,P005,C108,2024-10-18,85,100.5,North America,Online
4012,P006,C113,2024-10-18,56,250.0,North America,Online
4013,P020,C117,2024-10-19,61,50.25,North America,Retail Store
4014,P010,C109,2024-10-20,45,100.5,Asia,Partner
4015,P006,C114,2024-10-21,86,250.0,North America,Online
4016,P004,C117,2024-10-21,26,250.0,Europe,Online
4017,P013,C113,2024-10-21,20,50.25,Asia,Online
4018,P015,C116,2024-10-22,91,100.5,Asia,Online
4019,P020,C113,2024-10-22,59,50.25,North America,Online
4020,P008,C105,2024-10-22,20,50.25,Asia,Partner
4021,P020,C120,2024-10-23,1,50.25,Europe,Retail Store
4022,P012,C117,2024-10-24,10,100.5,Europe,Retail Store
4023,P018,C101,2024-10-24,25,250.0,Europe,Partner
4024,P002,C117,2024-10-24,50,250.0,Asia,Retail Store
4025,P006,C102,2024-10-26,16,250.0,North America,Retail Store
4026,P019,C110,2024-10-26,15,100.5,Asia,Online
4027,P005,C102,2024-10-28,55,100.5,North America,Partner
4028,P005,C107,2024-10-28,89,100.5,North America,Online
4029,P006,C118,2024-10-28,79,250.0,Europe,Partner
4030,P018,C103,2024-10-28,99,250.0,Asia,Online
4031,P013,C109,2024-10-29,26,50.25,Asia,Retail Store
4032,P020,C104,2024-10-29,84,50.25,Europe,Partner
4033,P020,C112,2024-10-30,41,50.25,Europe,Partner
4034,P006,C111,2024-10-30,49,250.0,Asia,Retail Store
4035,P019,C116,2024-11-01,45,100.5,North America,Partner
4036,P002,C113,2024-11-01,82,250.0,Asia,Retail Store
4037,P002,C112,2024-11-01,1,250.0,Asia,Partner
4038,P010,C105,2024-11-02,28,100.5,Europe,Partner
4039,P001,C112,2024-11-04,48,100.5,Europe,Partner
4040,P019,C116,2024-11-04,51,100.5,Europe,Partner
4041,P003,C114,2024-11-04,10,50.25,North America,Partner
4042,P009,C103,2024-11-05,36,250.0,Europe,Retail Store
4043,P008,C105,2024-11-06,59,50.25,North America,Retail Store
4044,P003,C115,2024-11-07,28,50.25,Asia,Retail Store
4045,P020,C107,2024-11-08,99,50.25,Asia,Online
4046,P014,C104,2024-11-08,100,250.0,Europe,Retail Store
4047,P003,C116,2024-11-08,49,50.25,Asia,Online
4048,P011,C120,2024-11-09,66,250.0,North America,Retail Store
4049,P003,C105,2024-11-09,10,50.25,North America,Partner
4050,P008,C108,2024-11-09,43,50.25,North America,Online
4051,P006,C115,2024-11-10,73,250.0,Europe,Online
4052,P018,C115,2024-11-11,73,250.0,North America,Online
4053,P003,C114,2024-11-12,7,50.25,Europe,Retail Store
4054,P002,C109,2024-11-12,6,250.0,North America,Retail Store
4055,P011,C115,2024-11-12,97,250.0,Asia,Partner
4056,P012,C119,2024-11-13,19,100.5,North America,Retail Store
4057,P006,C120,2024-11-13,28,250.0,Europe,Partner
4058,P020,C112,2024-11-14,91,50.25,North America,Partner
4059,P006,C103,2024-11-15,68,250.0,North America,Partner
4060,P012,C120,2024-11-15,85,100.5,Asia,Online
4061,P016,C108,2024-11-15,29,50.25,North America,Online
4062,P018,C114,2024-11-15,31,250.0,Asia,Online
4063,P006,C106,2024-11-15,52,250.0,North America,Retail Store
4064,P011,C107,2024-11-16,31,250.0,Europe,Retail Store
4065,P016,C102,2024-11-16,41,50.25,Europe,Partner
4066,P020,C117,2024-11-18,9,50.25,Europe,Online
4067,P003,C119,2024-11-18,76,50.25,North America,Partner
4068,P003,C112,2024-11-20,21,50.25,North America,Partner
4069,P019,C113,2024-11-20,39,100.5,Europe,Online
4070,P019,C114,2024-11-21,88,100.5,Europe,Retail Store
4071,P002,C112,2024-11-21,72,250.0,Europe,Retail Store
4072,P018,C120,2024-11-21,29,250.0,Asia,Online
4073,P019,C115,2024-11-21,5,100.5,Asia,Partner
4074,P004,C120,2024-11-22,19,250.0,Asia,Online
4075,P007,C104,2024-11-23,63,100.5,North America,Partner
4076,P008,C119,2024-11-23,45,50.25,North America,Retail Store
4077,P001,C106,2024-11-23,98,100.5,Asia,Online
4078,P020,C103,2024-11-23,88,50.25,Asia,Partner
4079,P011,C111,2024-11-24,35,250.0,North America,Partner
4080,P005,C108,2024-11-26,60,100.5,Europe,Online
4081,P007,C111,2024-11-26,97,100.5,Europe,Online
4082,P002,C115,2024-11-26,36,250.0,Asia,Online
4083,P020,C108,2024-11-26,59,50.25,Europe,Retail Store
4084,P007,C102,2024-11-27,73,100.5,Europe,Online
4085,P013,C112,2024-11-27,80,50.25,Europe,Retail Store
4086,P014,C117,2024-11-28,34,250.0,Europe,Partner
4087,P007,C105,2024-11-29,77,100.5,Asia,Online
4088,P007,C107,2024-11-29,1,100.5,North America,Retail Store
4089,P017,C119,2024-12-01,23,250.0,Asia,Retail Store
4090,P013,C115,2024-12-01,34,50.25,North America,Partner
4091,P011,C108,2024-12-01,69,250.0,Asia,Partner
4092,P005,C106,2024-12-01,21,100.5,North America,Online
4093,P001,C113,2024-12-02,59,100.5,Europe,Online
4094,P004,C101,2024-12-02,16,250.0,North America,Retail Store
4095,P008,C101,2024-12-02,86,50.25,Europe,Online
4096,P002,C118,2024-12-03,77,250.0,Asia,Partner
4097,P018,C104,2024-12-03,68,250.0,Europe,Online
4098,P010,C118,2024-12-04,25,100.5,Asia,Retail Store
4099,P008,C116,2024-12-04,35,50.25,Asia,Partner
4100,P018,C114,2024-12-05,33,250.0,North America,Online
4101,P013,C118,2024-12-06,6,50.25,Asia,Online
4102,P015,C109,2024-12-07,98,100.5,North America,Retail Store
4103,P011,C119,2024-12-07,69,250.0,Asia,Retail Store
4104,P005,C114,2024-12-07,8,100.5,Europe,Retail Store
4105,P007,C105,2024-12-07,96,100.5,North America,Online
4106,P006,C119,2024-12-07,28,250.0,North America,Online
4107,P004,C115,2024-12-08,33,250.0,North America,Partner
4108,P014,C107,2024-12-08,48,250.0,Europe,Partner
4109,P002,C112,2024-12-08,31,250.0,North America,Online
4110,P012,C101,2024-12-08,90,100.5,North America,Partner
4111,P014,C109,2024-12-08,34,250.0,Europe,Retail Store
4112,P013,C105,2024-12-09,7,50.25,Europe,Retail Store
4113,P020,C106,2024-12-09,46,50.25,Europe,Online
4114,P009,C108,2024-12-09,36,250.0,North America,Partner
4115,P011,C115,2024-12-10,64,250.0,Europe,Online
4116,P019,C114,2024-12-10,8,100.5,North America,Partner
4117,P007,C103,2024-12-10,49,100.5,Asia,Online
4118,P007,C119,2024-12-10,29,100.5,Asia,Retail Store
4119,P015,C103,2024-12-11,36,100.5,Europe,Online
4120,P014,C112,2024-12-13,78,250.0,Asia,Online
4121,P013,C108,2024-12-13,93,50.25,Europe,Partner
4122,P010,C108,2024-12-13,89,100.5,North America,Online
4123,P001,C102,2024-12-13,6,100.5,Asia,Retail Store
4124,P009,C118,2024-12-14,26,250.0,North America,Online
4125,P006,C119,2024-12-15,99,250.0,Europe,Retail Store
4126,P018,C103,2024-12-15,41,250.0,Asia,Partner
4127,P015,C113,2024-12-15,92,100.5,Asia,Retail Store
4128,P006,C101,2024-12-16,5,250.0,Asia,Retail Store
4129,P006,C113,2024-12-16,19,250.0,Europe,Retail Store
4130,P008,C105,2024-12-18,1,50.25,Europe,Partner
4131,P008,C114,2024-12-19,52,50.25,Europe,Partner
4132,P002,C102,2024-12-20,90,250.0,Europe,Online
4133,P001,C105,2024-12-20,95,100.5,North America,Online
4134,P003,C106,2024-12-20,85,50.25,North America,Retail Store
4135,P013,C117,2024-12-20,89,50.25,North America,Retail Store
4136,P009,C115,2024-12-21,80,250.0,Europe,Online
4137,P006,C106,2024-12-21,4,250.0,Europe,Partner
4138,P008,C103,2024-12-22,15,50.25,Asia,Online
4139,P006,C104,2024-12-22,78,250.0,Asia,Partner
4140,P004,C112,2024-12-22,71,250.0,North America,Partner
4141,P006,C112,2024-12-23,88,250.0,Asia,Partner
4142,P005,C111,2024-12-23,72,100.5,Asia,Retail Store
4143,P009,C110,2024-12-23,5,250.0,Europe,Retail Store
4144,P007,C112,2024-12-24,36,100.5,Asia,Online
4145,P005,C107,2024-12-24,25,100.5,Asia,Retail Store
4146,P010,C103,2024-12-24,77,100.5,Asia,Partner
4147,P002,C106,2024-12-24,74,250.0,Asia,Online
4148,P006,C113,2024-12-24,8,250.0,Asia,Retail Store
4149,P005,C101,2024-12-24,10,100.5,North America,Retail Store
4150,P003,C112,2024-12-25,68,50.25,Europe,Retail Store
4151,P010,C101,2024-12-25,77,100.5,North America,Online
4152,P013,C119,2024-12-26,35,50.25,Europe,Retail Store
4153,P015,C113,2024-12-26,98,100.5,North America,Retail Store
4154,P012,C119,2024-12-26,47,100.5,Asia,Online
4155,P005,C103,2024-12-27,3,100.5,Asia,Online
4156,P009,C113,2024-12-27,63,250.0,Europe,Online
4157,P013,C107,2024-12-27,40,50.25,Asia,Online
4158,P004,C120,2024-12-27,3,250.0,North America,Retail Store
4159,P010,C115,2024-12-27,50,100.5,North America,Partner
4160,P006,C101,2024-12-28,19,250.0,Europe,Retail Store
4161,P015,C101,2024-12-28,77,100.5,North America,Online
4162,P006,C101,2024-12-28,68,250.0,Europe,Retail Store
4163,P010,C119,2024-12-29,48,100.5,North America,Online
4164,P015,C108,2024-12-29,79,100.5,North America,Partner
4165,P018,C106,2024-12-30,12,250.0,Europe,Partner
4166,P008,C112,2024-12-31,76,50.25,North America,Retail Store
4167,P019,C105,2024-12-31,86,100.5,Asia,Partner
4168,P007,C104,2025-01-01,42,100.5,Asia,Online
4169,P020,C108,2025-01-02,18,50.25,North America,Online
4170,P001,C108,2025-01-03,29,100.5,North America,Retail Store
4171,P010,C115,2025-01-03,40,100.5,Asia,Partner
4172,P009,C115,2025-01-03,22,250.0,North America,Retail Store
4173,P013,C118,2025-01-04,5,50.25,Asia,Partner
4174,P001,C107,2025-01-06,87,100.5,Europe,Partner
4175,P020,C120,2025-01-06,51,50.25,Europe,Retail Store
4176,P011,C107,2025-01-07,89,250.0,Europe,Partner
4177,P005,C110,2025-01-07,48,100.5,North America,Retail Store
4178,P006,C109,2025-01-07,50,250.0,Europe,Partner
4179,P003,C115,2025-01-07,63,50.25,Europe,Partner
4180,P006,C101,2025-01-08,1,250.0,Europe,Online
4181,P011,C108,2025-01-08,23,250.0,Europe,Partner
4182,P012,C107,2025-01-08,11,100.5,North America,Online
4183,P020,C107,2025-01-09,34,50.25,Asia,Retail Store
4184,P009,C108,2025-01-10,80,250.0,North America,Retail Store
4185,P004,C105,2025-01-11,12,250.0,North America,Online
4186,P015,C115,2025-01-11,15,100.5,Asia,Partner
4187,P001,C114,2025-01-11,52,100.5,Europe,Partner
4188,P015,C110,2025-01-12,54,100.5,North America,Retail Store
4189,P019,C109,2025-01-13,32,100.5,North America,Online
4190,P018,C111,2025-01-13,25,250.0,North America,Partner
4191,P013,C113,2025-01-14,76,50.25,Asia,Retail Store
4192,P005,C112,2025-01-14,18,100.5,North America,Online
4193,P010,C106,2025-01-15,79,100.5,North America,Partner
4194,P002,C106,2025-01-16,76,250.0,North America,Retail Store
4195,P017,C114,2025-01-17,78,250.0,Asia,Retail Store
4196,P002,C101,2025-01-18,54,250.0,Asia,Retail Store
4197,P009,C117,2025-01-19,32,250.0,Europe,Online
4198,P003,C107,2025-01-20,85,50.25,Asia,Online
4199,P012,C118,2025-01-20,56,100.5,Asia,Retail Store
4200,P010,C115,2025-01-20,97,100.5,Europe,Retail Store
4201,P006,C117,2025-01-21,60,250.0,Europe,Partner
4202,P011,C106,2025-01-21,46,250.0,Asia,Online
4203,P012,C119,2025-01-21,20,100.5,Asia,Retail Store
4204,P004,C102,2025-01-21,52,250.0,North America,Retail Store
4205,P014,C120,2025-01-22,85,250.0,Asia,Partner
4206,P018,C113,2025-01-22,79,250.0,Europe,Partner
4207,P004,C113,2025-01-23,49,250.0,Asia,Retail Store
4208,P004,C106,2025-01-23,19,250.0,Europe,Retail Store
4209,P005,C114,2025-01-23,80,100.5,Asia,Retail Store
4210,P003,C103,2025-01-23,20,50.25,North America,Online
4211,P015,C101,2025-01-23,48,100.5,Europe,Online
4212,P014,C105,2025-01-23,10,250.0,North America,Online
4213,P018,C113,2025-01-23,51,250.0,Europe,Online
4214,P019,C111,2025-01-24,30,100.5,North America,Online
4215,P008,C109,2025-01-24,58,50.25,Europe,Retail Store
4216,P020,C111,2025-01-25,88,50.25,Europe,Retail Store
4217,P020,C113,2025-01-25,43,50.25,Asia,Retail Store
4218,P018,C110,2025-01-25,34,250.0,Asia,Retail Store
4219,P006,C107,2025-01-26,18,250.0,Asia,Online
4220,P001,C118,2025-01-26,26,100.5,Europe,Retail Store
4221,P008,C116,2025-01-26,5,50.25,Asia,Partner
4222,P013,C107,2025-01-28,62,50.25,Europe,Partner
4223,P013,C113,2025-01-29,11,50.25,North America,Online
4224,P005,C120,2025-01-29,73,100.5,North America,Online
4225,P018,C117,2025-01-29,45,250.0,North America,Retail Store
4226,P006,C105,2025-01-29,7,250.0,Asia,Retail Store
4227,P009,C108,2025-01-29,72,250.0,Europe,Online
4228,P019,C113,2025-01-30,56,100.5,North America,Retail Store
4229,P005,C102,2025-02-01,2,100.5,North America,Retail Store
4230,P005,C102,2025-02-01,25,100.5,Europe,Retail Store
4231,P006,C120,2025-02-02,69,250.0,North America,Online
4232,P008,C110,2025-02-02,10,50.25,Europe,Partner
4233,P010,C106,2025-02-03,53,100.5,North America,Partner
4234,P019,C118,2025-02-03,63,100.5,North America,Online
4235,P020,C108,2025-02-03,36,50.25,Asia,Retail Store
4236,P001,C107,2025-02-04,92,100.5,North America,Online
4237,P011,C106,2025-02-04,32,250.0,Asia,Online
4238,P001,C115,2025-02-04,81,100.5,Europe,Online
4239,P015,C108,2025-02-06,59,100.5,Asia,Partner
4240,P019,C115,2025-02-06,62,100.5,North America,Partner
4241,P016,C115,2025-02-06,9,50.25,Europe,Retail Store
4242,P005,C118,2025-02-07,59,100.5,North America,Partner
4243,P003,C112,2025-02-07,66,50.25,Asia,Online
4244,P001,C109,2025-02-07,41,100.5,North America,Partner
4245,P008,C109,2025-02-07,39,50.25,Europe,Online
4246,P007,C114,2025-02-08,31,100.5,North America,Retail Store
4247,P007,C102,2025-02-08,27,100.5,Europe,Online
4248,P014,C108,2025-02-08,43,250.0,Europe,Retail Store
4249,P001,C115,2025-02-08,18,100.5,Asia,Partner
4250,P016,C113,2025-02-08,74,50.25,Europe,Partner
4251,P004,C101,2025-02-08,30,250.0,Asia,Retail Store
4252,P013,C110,2025-02-09,70,50.25,Asia,Retail Store
4253,P013,C111,2025-02-09,25,50.25,North America,Partner
4254,P006,C120,2025-02-10,95,250.0,North America,Retail Store
4255,P011,C117,2025-02-11,100,250.0,Asia,Retail Store
4256,P004,C105,2025-02-11,58,250.0,North America,Retail Store
4257,P004,C103,2025-02-11,99,250.0,Europe,Online
4258,P006,C118,2025-02-13,25,250.0,Asia,Retail Store
4259,P016,C105,2025-02-13,65,50.25,North America,Online
4260,P014,C112,2025-02-13,61,250.0,Asia,Online
4261,P003,C117,2025-02-13,82,50.25,North America,Partner
4262,P018,C101,2025-02-15,71,250.0,Asia,Online
4263,P007,C101,2025-02-15,50,100.5,Europe,Online
4264,P006,C101,2025-02-16,38,250.0,North America,Online
4265,P007,C114,2025-02-17,89,100.5,North America,Online
4266,P018,C118,2025-02-17,7,250.0,North America,Retail Store
4267,P018,C104,2025-02-18,38,250.0,Asia,Partner
4268,P010,C102,2025-02-18,19,100.5,North America,Online
4269,P005,C113,2025-02-18,48,100.5,Asia,Retail Store
4270,P010,C116,2025-02-19,39,100.5,Asia,Retail Store
4271,P001,C102,2025-02-19,23,100.5,Asia,Partner
4272,P018,C102,2025-02-19,40,250.0,Europe,Online
4273,P011,C120,2025-02-20,45,250.0,Europe,Retail Store
4274,P011,C113,2025-02-20,98,250.0,Asia,Retail Store
4275,P015,C111,2025-02-20,46,100.5,Asia,Partner
4276,P006,C117,2025-02-20,2,250.0,Europe,Online
4277,P013,C110,2025-02-21,96,50.25,Europe,Partner
4278,P018,C116,2025-02-21,39,250.0,North America,Online
4279,P011,C107,2025-02-21,94,250.0,Asia,Partner
4280,P019,C110,2025-02-21,36,100.5,North America,Partner
4281,P002,C113,2025-02-21,38,250.0,Asia,Partner
4282,P011,C109,2025-02-22,14,250.0,Asia,Partner
4283,P014,C114,2025-02-22,3,250.0,Asia,Partner
4284,P020,C115,2025-02-22,15,50.25,Europe,Partner
4285,P002,C101,2025-02-22,32,250.0,Europe,Retail Store
4286,P006,C107,2025-02-22,21,250.0,Asia,Partner
4287,P012,C118,2025-02-23,96,100.5,Asia,Online
4288,P005,C111,2025-02-24,99,100.5,North America,Online
4289,P020,C114,2025-02-24,76,50.25,Europe,Online
4290,P006,C102,2025-02-25,49,250.0,North America,Retail Store
4291,P004,C120,2025-02-25,93,250.0,North America,Online
4292,P009,C119,2025-02-25,39,250.0,Europe,Online
4293,P014,C115,2025-02-26,9,250.0,Asia,Partner
4294,P007,C110,2025-02-26,4,100.5,Europe,Retail Store
4295,P001,C119,2025-02-27,17,100.5,North America,Partner
4296,P002,C102,2025-02-27,51,250.0,Asia,Partner
4297,P011,C106,2025-02-27,97,250.0,Europe,Partner
4298,P010,C114,2025-02-27,73,100.5,North America,Partner
4299,P001,C105,2025-02-27,48,100.5,North America,Online
4300,P014,C106,2025-02-28,97,250.0,Europe,Online
4301,P004,C114,2025-02-28,47,250.0,North America,Retail Store
4302,P001,C103,2025-02-28,92,100.5,North America,Online
4303,P006,C104,2025-03-03,98,250.0,North America,Retail Store
4304,P002,C111,2025-03-03,40,250.0,Asia,Partner
4305,P001,C113,2025-03-03,64,100.5,Europe,Online
4306,P014,C105,2025-03-03,79,250.0,Asia,Retail Store
4307,P001,C112,2025-03-04,49,100.5,Europe,Retail Store
4308,P020,C113,2025-03-06,88,50.25,Europe,Online
4309,P007,C120,2025-03-06,39,100.5,North America,Retail Store
4310,P019,C114,2025-03-06,95,100.5,Asia,Partner
4311,P017,C115,2025-03-07,6,250.0,North America,Partner
4312,P009,C120,2025-03-07,4,250.0,Asia,Partner
4313,P010,C116,2025-03-07,73,100.5,Asia,Online
4314,P009,C112,2025-03-08,14,250.0,North America,Online
4315,P011,C110,2025-03-08,45,250.0,North America,Retail Store
4316,P019,C104,2025-03-09,42,100.5,Europe,Partner
4317,P020,C103,2025-03-09,62,50.25,Europe,Partner
4318,P020,C110,2025-03-09,80,50.25,Asia,Partner
4319,P009,C119,2025-03-10,29,250.0,Asia,Online
4320,P018,C108,2025-03-10,57,250.0,North America,Partner
4321,P005,C108,2025-03-10,47,100.5,North America,Online
4322,P002,C101,2025-03-11,23,250.0,Europe,Partner
4323,P007,C104,2025-03-12,3,100.5,North America,Online
4324,P008,C114,2025-03-12,40,50.25,North America,Online
4325,P009,C104,2025-03-12,45,250.0,Europe,Online
4326,P018,C101,2025-03-12,77,250.0,Europe,Retail Store
4327,P016,C101,2025-03-13,56,50.25,North America,Partner
4328,P008,C106,2025-03-13,27,50.25,Asia,Partner
4329,P011,C114,2025-03-13,52,250.0,Europe,Online
4330,P016,C109,2025-03-13,46,50.25,Asia,Partner
4331,P004,C113,2025-03-14,78,250.0,Asia,Online
4332,P013,C109,2025-03-14,55,50.25,Asia,Online
4333,P018,C109,2025-03-14,25,250.0,Europe,Partner
4334,P011,C105,2025-03-14,36,250.0,Europe,Partner
4335,P012,C105,2025-03-14,90,100.5,Europe,Online
4336,P010,C108,2025-03-15,35,100.5,Europe,Retail Store
4337,P011,C113,2025-03-15,14,250.0,North America,Online
4338,P007,C115,2025-03-15,99,100.5,North America,Online
4339,P018,C118,2025-03-15,72,250.0,North America,Partner
4340,P020,C117,2025-03-17,73,50.25,North America,Retail Store
4341,P002,C105,2025-03-17,41,250.0,Europe,Partner
4342,P004,C112,2025-03-17,54,250.0,Asia,Partner
4343,P011,C112,2025-03-18,29,250.0,Asia,Retail Store
4344,P005,C111,2025-03-18,6,100.5,Asia,Partner
4345,P016,C117,2025-03-18,75,50.25,Europe,Online
4346,P007,C106,2025-03-18,95,100.5,Europe,Retail Store
4347,P019,C120,2025-03-18,79,100.5,Europe,Partner
4348,P002,C108,2025-03-18,20,250.0,Europe,Online
4349,P011,C108,2025-03-19,35,250.0,Asia,Retail Store
4350,P003,C105,2025-03-19,18,50.25,North America,Partner
4351,P006,C104,2025-03-19,2,250.0,Europe,Online
4352,P007,C108,2025-03-19,20,100.5,North America,Partner
4353,P011,C112,2025-03-20,77,250.0,Europe,Retail Store
4354,P006,C118,2025-03-20,36,250.0,Europe,Retail Store
4355,P003,C116,2025-03-20,58,50.25,North America,Retail Store
4356,P019,C120,2025-03-21,33,100.5,Asia,Retail Store
4357,P018,C108,2025-03-21,77,250.0,Asia,Retail Store
4358,P015,C119,2025-03-21,51,100.5,Europe,Online
4359,P002,C114,2025-03-22,93,250.0,Europe,Partner
4360,P006,C101,2025-03-23,69,250.0,Asia,Online
4361,P016,C115,2025-03-23,68,50.25,Europe,Online
